,RPRTBL_EVENT_SERL,EVENT_DATE,EVENT_SEVTY_C,FY,EVENT_CLASSN_C,SHIP_PER_INJ_I,INVLVD_SHIP_UIC,VESL_NAME_A,VESL_TYPE_A,INVLVD_ACFT_SERL,ACFT_MODEL,COUNT_ACFT_I,EMBRKD_ASHR,INVLVD_PER_SERL,AGE,INJ_CLASSN_C,PAY_GRADE,RANK_RATE,Rank Description,RATEG,Full RATEG Description,Full RATEG Division,RPRTG_UIC,EVENT_SHORT_NARR,INCDT_OCCURN_SERL,INCDT_PHASE_OPS_C,INCDT_TYPE_C,INCDT_PHASE_OPS,INCDT_TYPE,SEX,INJ_CLASSN,Error,Deck?,Fault,High/Low,Event Description,Continue,anomaly,(Y/S) drop incident due to lack of information for interpretation,Human Involved?
3524,93270,7/30/2005 12:00:00 AM,C,2005.0,1C,N,N22178,RONALD REAGAN,CVN,99061,E002C,Y,E,77710,,H,O02,LTJG,"Lieutenant, Junior Grade",,Unknown,Unknown,N09459,STBD PROP SERVICING PNL SEP FR ACFT DUR FLT. 2 PROP BLADES DAMAGES.   ,176803,4B2,CM,TURNING CROSSWIND,BIRD,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3525,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,Petty Officer 3rd Class,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,,ONE OR MORE LOST WORK DAYS,,,,High,Human Damage,Machine Damage,,,Yes
3526,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,Petty Officer 3rd Class,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,,ONE OR MORE LOST WORK DAYS,,,,High,Human Damage,Machine Damage,,,Yes
3527,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,Petty Officer 3rd Class,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,,ONE OR MORE LOST WORK DAYS,,,,High,Human Damage,Machine Damage,,,Yes
3528,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3529,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3530,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3531,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3532,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3533,93294,10/10/2008 12:00:00 AM,C,2009.0,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,,,,Low,Human Damage,Machine Damage,,,Yes
3534,94236,5/30/2008 12:00:00 AM,C,2008.0,3C,N,N21847,JOHN C STENNIS,CVN,100051,F018F,Y,E,80299,,H,,,Unknown,,Unknown,Unknown,N09678,PORT OUTBD DROP TANK DMGD ON DECK EDGE AS AC WAS TOWED ON FLIGHT DECK ,178463,951,C5,FLIGHT DECK,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,,Yes,Deck Crew,Low,Machine Damage,,,,No
3535,94236,5/30/2008 12:00:00 AM,C,2008.0,3C,N,N21847,JOHN C STENNIS,CVN,100051,F018F,Y,E,80299,,H,,,Unknown,,Unknown,Unknown,N09678,PORT OUTBD DROP TANK DMGD ON DECK EDGE AS AC WAS TOWED ON FLIGHT DECK ,178462,951,P4,FLIGHT DECK,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3536,94236,5/30/2008 12:00:00 AM,C,2008.0,3C,N,N21847,JOHN C STENNIS,CVN,100051,F018F,Y,E,80299,,H,,,Unknown,,Unknown,Unknown,N09678,PORT OUTBD DROP TANK DMGD ON DECK EDGE AS AC WAS TOWED ON FLIGHT DECK ,178464,951,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3537,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178600,447,X3,COMBAT TACTICS,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3538,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178601,447,P8,COMBAT TACTICS,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3539,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178602,447,PN,COMBAT TACTICS,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3540,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178603,447,XW,COMBAT TACTICS,HAZARDOUS CONDITION DUE TO WEATHER PHENOMENON,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3541,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178604,447,PO,COMBAT TACTICS,WEAPONS CONTROL SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3542,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178605,447,P5,COMBAT TACTICS,ORDNANCE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3543,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178606,447,P1,COMBAT TACTICS,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3544,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178607,447,PD,COMBAT TACTICS,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3545,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178608,447,PM,COMBAT TACTICS,LIGHTING SYSTEM; EXCLUDING HEELS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3546,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100105,F018C,Y,E,80477,33.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178609,447,P4,COMBAT TACTICS,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3547,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178610,447,PD,COMBAT TACTICS,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3548,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178611,447,XW,COMBAT TACTICS,HAZARDOUS CONDITION DUE TO WEATHER PHENOMENON,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3549,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178612,447,P5,COMBAT TACTICS,ORDNANCE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3550,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178613,447,PO,COMBAT TACTICS,WEAPONS CONTROL SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3551,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178614,447,PN,COMBAT TACTICS,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3552,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178615,447,P8,COMBAT TACTICS,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3553,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178616,447,X3,COMBAT TACTICS,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3554,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178617,447,P4,COMBAT TACTICS,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3555,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178618,447,P1,COMBAT TACTICS,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3556,94288,4/11/2008 12:00:00 AM,A,2008.0,1A,N,N21853,HARRY S TRUMAN,CVN,100106,F018C,N,E,80478,27.0,H,O03,LT,Lieutenant,,Unknown,Unknown,N09478,TWO ACFT FLEW INTO THUNDERSTORM WITH HAIL. BOTH ACFT DAMAGED. NO INJS.,178619,447,PM,COMBAT TACTICS,LIGHTING SYSTEM; EXCLUDING HEELS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3557,94331,8/13/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100156,F018F,Y,E,80574,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09520,ACFT #1 STAB STRUCK PARKED ACFT #2 STBD AILERON DUR TAXI FOR CV LAUNCH,178726,921,P1,FLIGHT DECK,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3558,94331,8/13/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100156,F018F,Y,E,80574,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09520,ACFT #1 STAB STRUCK PARKED ACFT #2 STBD AILERON DUR TAXI FOR CV LAUNCH,178727,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3559,94331,8/13/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100156,F018F,Y,E,80575,,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09520,ACFT #1 STAB STRUCK PARKED ACFT #2 STBD AILERON DUR TAXI FOR CV LAUNCH,178726,921,P1,FLIGHT DECK,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3560,94331,8/13/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100156,F018F,Y,E,80575,,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09520,ACFT #1 STAB STRUCK PARKED ACFT #2 STBD AILERON DUR TAXI FOR CV LAUNCH,178727,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3561,94333,10/26/2005 12:00:00 AM,C,2006.0,1C,N,N22178,RONALD REAGAN,CVN,100159,F018C,Y,E,80579,,H,O05,CDR,Commander,,Unknown,Unknown,N09637,ACFT DAMAGED DUR INFLIGHT REFUELING OPERATIONS WITH REFUELING ACFT.   ,178735,478,P4,REFUELING,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3562,94333,10/26/2005 12:00:00 AM,C,2006.0,1C,N,N22178,RONALD REAGAN,CVN,100159,F018C,Y,E,80579,,H,O05,CDR,Commander,,Unknown,Unknown,N09637,ACFT DAMAGED DUR INFLIGHT REFUELING OPERATIONS WITH REFUELING ACFT.   ,178736,478,PD,REFUELING,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3563,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80822,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178942,413,PO,TRANSIENT; LOW ALTITUDE,WEAPONS CONTROL SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3564,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80822,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178943,413,P4,TRANSIENT; LOW ALTITUDE,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3565,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80822,,H,O03,LT,Lieutenant,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178944,413,XT,TRANSIENT; LOW ALTITUDE,CARGO/STORES JETTISON,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3566,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80823,,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178942,413,PO,TRANSIENT; LOW ALTITUDE,WEAPONS CONTROL SYSTEM,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3567,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80823,,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178943,413,P4,TRANSIENT; LOW ALTITUDE,FUEL/OIL,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3568,94435,5/29/2004 12:00:00 AM,B,2004.0,2B,N,N21412,GEORGE WASHINGTON,CVN,100275,S003B,Y,E,80823,,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09572,AERIAL REFUELING STORE INADVERTENTLY JETTISONED.                      ,178944,413,XT,TRANSIENT; LOW ALTITUDE,CARGO/STORES JETTISON,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3569,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80922,38.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179036,22Z,A2,NO FURTHER BREAKDOWN,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3570,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80922,38.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179037,22Z,X0,NO FURTHER BREAKDOWN,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3571,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80922,38.0,H,O04,LCDR,Lieutenant Commander,,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179038,22Z,PD,NO FURTHER BREAKDOWN,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3572,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80923,27.0,H,O02,LTJG,"Lieutenant, Junior Grade",,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179036,22Z,A2,NO FURTHER BREAKDOWN,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3573,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80923,27.0,H,O02,LTJG,"Lieutenant, Junior Grade",,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179037,22Z,X0,NO FURTHER BREAKDOWN,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3574,94466,6/30/2009 12:00:00 AM,C,2009.0,3C,N,N22178,RONALD REAGAN,CVN,100308,F018F,Y,E,80923,27.0,H,O02,LTJG,"Lieutenant, Junior Grade",,Unknown,Unknown,N09561,TWO AIRCRAFT CRUNCHED WHILE ONE WAS TAXIING ON FLIGHT DECK.           ,179038,22Z,PD,NO FURTHER BREAKDOWN,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3575,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81100,,H,E05,PO2,Petty Officer 2nd Class,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179194,941,CB,FLIGHT DECK,POWERED OR NON-SELF PROPELLED VEHICLE ON CARRIER FLIGHT/HANGAR DECK,M,NO INJURY OR ILLNESS,,Yes,Deck Crew,Low,Machine Damage,,,,No
3576,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81101,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179194,941,CB,FLIGHT DECK,POWERED OR NON-SELF PROPELLED VEHICLE ON CARRIER FLIGHT/HANGAR DECK,M,NO INJURY OR ILLNESS,,Yes,Deck Crew,Low,Machine Damage,,,,No
3577,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81102,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179194,941,CB,FLIGHT DECK,POWERED OR NON-SELF PROPELLED VEHICLE ON CARRIER FLIGHT/HANGAR DECK,M,NO INJURY OR ILLNESS,,Yes,Deck Crew,Low,Machine Damage,,,,No
3578,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81100,,H,E05,PO2,Petty Officer 2nd Class,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179192,941,PD,FLIGHT DECK,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3579,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81100,,H,E05,PO2,Petty Officer 2nd Class,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179193,941,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3580,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81101,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179192,941,PD,FLIGHT DECK,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3581,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81101,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179193,941,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3582,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81102,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179192,941,PD,FLIGHT DECK,AIRFRAME,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
3583,94544,7/15/2005 12:00:00 AM,C,2005.0,3C,N,N03363,KITTY HAWK,CV,100389,HH060H,Y,E,81102,,H,E03,AN,Airman,,Unknown,Unknown,N09209,TOW TRACTOR STRUCK HELO TAIL PYLON PARKED CHOCKED/CHAINED IN HELO HOLE,179193,941,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,,,,Low,Machine Damage,,,,No
